,Unnamed: 0,number,year,url,DJ score,WT score,AC score,JO score,AJ score,pdf only?,success,full text index
62,62,62,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391096002066,,,,,,,1,47
63,63,63,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433297002390,,,,,,,1,48
64,64,64,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391096001905,,,,,,,1,49
65,65,65,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0166111697800751,,,,,,,0,
66,66,66,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097000013,,,,,,,1,50
67,67,67,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097000074,,,,,,,1,51
68,68,68,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010218096000983,,,,,,,1,52
69,69,69,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237097000442,,,,,,,1,53
70,70,70,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0964830597000218,,,,,,,1,54
71,71,71,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967396010503,,,,,,,1,55
72,72,72,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925400597803139,,,,,,,1,56
73,73,73,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0039914097001069,,,,,,,1,57
74,74,74,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237097000648,,,,,,,1,58
75,75,75,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040603197001020,,,,,,,1,59
76,76,76,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378427496038489,,,,,,,1,60
77,77,77,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S002196739700335X,,,,,,,1,61
78,78,78,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379073896020750,,,,,,,1,62
79,79,79,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S016727389784012X,,,,,,,1,63
80,80,80,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S016523709700065X,,,,,,,1,64
81,81,81,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004060319700097X,,,,,,,1,65
82,82,82,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0969806X96001053,,,,,,,1,66
83,83,83,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267097001797,,,,,,,1,67
84,84,84,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S014139109700013X,,,,,,,1,68
85,85,85,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237096009564,,,,,,,1,69
86,86,86,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0254058497800727,,,,,,,1,70
87,87,87,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967397005554,,,,,,,1,71
88,88,88,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378382096010740,,,,,,,1,72
89,89,89,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267096004837,,,,,,,1,73
90,90,90,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391096002182,,,,,,,1,74
91,91,91,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653597002129,,,,,,,1,75
92,92,92,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022328X96066466,,,,,,,1,76
93,93,93,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653596003748,,,,,,,1,77
94,94,94,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969796054198,,,,,,,1,78
95,95,95,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0166111697800143,,,,,,,0,
96,96,96,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969796054204,,,,,,,1,79
97,97,97,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S105435890860201X,,,,,,,0,
98,98,98,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143400497900114,,,,,,,1,80
99,99,99,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011502997900249,,,,,,,1,81
100,100,100,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0079670097000099,,,,,,,1,82
101,101,101,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0961953497000299,,,,,,,1,83
102,102,102,1997,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383571896000708,,,,,,,1,84
103,103,103,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967398007481,,,,,,,1,85
104,104,104,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386197004928,,,,,,,1,86
105,105,105,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097002590,,,,,,,1,87
106,106,106,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0921344998000408,,,,,,,1,88
107,107,107,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010218098000194,,,,,,,1,89
108,108,108,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097001006,,,,,,,1,90
109,109,109,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1359835X98000475,,,,,,,1,91
110,110,110,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097000645,,,,,,,1,92
111,111,111,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1359835X97001322,,,,,,,1,93
112,112,112,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967398007511,,,,,,,1,94
113,113,113,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598002975,,,,,,,1,95
114,114,114,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0014305797002036,,,,,,,1,96
115,115,115,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0008622398000827,,,,,,,1,97
116,116,116,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0375674297000605,,,,,,,1,98
117,117,117,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1382668998000362,,,,,,,1,99
118,118,118,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749198000797,,,,,,,1,100
119,119,119,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135497004181,,,,,,,1,101
120,120,120,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386197103263,,,,,,,1,102
121,121,121,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0956053X98001214,,,,,,,1,103
122,122,122,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097001699,,,,,,,1,104
123,123,123,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386197100180,,,,,,,1,105
124,124,124,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386197103640,,,,,,,1,106
125,125,125,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360132397000553,,,,,,,1,107
126,126,126,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011227597001203,,,,,,,1,108
127,127,127,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141113697000913,,,,,,,1,109
128,128,128,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040603198005000,,,,,,,1,110
129,129,129,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0039914097003901,,,,,,,1,111
130,130,130,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967398003495,,,,,,,1,112
131,131,131,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598001441,,,,,,,1,113
132,132,132,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598003269,,,,,,,1,114
133,133,133,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097001420,,,,,,,1,115
134,134,134,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0014305797002632,,,,,,,1,116
135,135,135,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0082078498805390,,,,,,,1,117
136,136,136,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0014305798000081,,,,,,,1,118
137,137,137,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598001301,,,,,,,1,119
138,138,138,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378427498003348,,,,,,,1,120
139,139,139,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1011134498001882,,,,,,,1,121
140,140,140,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0039914097003433,,,,,,,1,122
141,141,141,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653597102508,,,,,,,1,123
142,142,142,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026271498001292,,,,,,,1,124
143,143,143,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378429098001129,,,,,,,1,125
144,144,144,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967398004415,1.0,,,,,,1,126
145,145,145,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0079670097000282,,,,,,,1,127
146,146,146,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391097001341,,,,,,,1,128
147,147,147,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0015028298002532,,,,,,,1,129
148,148,148,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1352231098800022,,,,,,,1,130
149,149,149,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016236197002251,,,,,,,1,131
150,150,150,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237098000606,,,,,,,1,132
151,151,151,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004896979700332X,,,,,,,1,133
152,152,152,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0261306998000090,,,,,,,1,134
153,153,153,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677998000174,,,,,,,1,135
154,154,154,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0082078498801483,,,,,,,1,136
155,155,155,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969798001144,,,,,,,1,137
156,156,156,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749198000232,,,,,,,1,138
157,157,157,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0891584997002773,,,,,,,1,139
158,158,158,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653597101333,,,,,,,1,140
159,159,159,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598002306,,,,,,,1,141
160,160,160,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1369703X97000119,,,,,,,1,142
161,161,161,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0079670097000270,,,,,,,1,143
162,162,162,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167924498800280,,,,,,,0,
163,163,163,1998,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0306987798901943,,,,,,,1,144
164,164,164,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001396,,,,,,,1,145
165,165,165,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001360,,,,,,,1,146
166,166,166,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0950061899000227,,,,,,,1,147
167,167,167,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0014305798002092,,,,,,,1,148
168,168,168,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653599000399,,,,,,,1,149
169,169,169,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001505,,,,,,,1,150
170,170,170,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386198006466,,,,,,,1,151
171,171,171,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391099000701,,,,,,,1,152
172,172,172,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S014139109800202X,,,,,,,1,153
173,173,173,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386198006806,,,,,,,1,154
174,174,174,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S014139109900052X,,,,,,,1,155
175,175,175,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0014305798002341,,,,,,,1,156
176,176,176,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598002070,,,,,,,1,157
177,177,177,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1359835X98001122,,,,,,,1,158
178,178,178,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749199000986,,,,,,,1,159
179,179,179,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598001817,,,,,,,1,160
180,180,180,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040603199002658,,,,,,,1,161
181,181,181,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001335,,,,,,,1,162
182,182,182,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1359028600000097,,,,,,,1,163
183,183,183,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237098001247,,,,,,,1,164
184,184,184,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S003238619800216X,,,,,,,1,165
185,185,185,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169131799000198,,,,,,,1,166
186,186,186,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598004445,,,,,,,1,167
187,187,187,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001621,,,,,,,1,168
188,188,188,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026057699802487,,,,,,,1,169
189,189,189,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386198002882,,,,,,,1,170
190,190,190,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001311,,,,,,,1,171
191,191,191,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969799002879,,,,,,,1,172
192,192,192,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653599001502,,,,,,,1,173
193,193,193,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0734975099000142,,,,,,,1,174
194,194,194,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S014139109800144X,,,,,,,1,175
195,195,195,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040403998800403,,,,,,,1,176
196,196,196,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0025326X98001775,,,,,,,1,177
197,197,197,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001323,,,,,,,1,178
198,198,198,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237099000169,,,,,,,1,179
199,199,199,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001232,,,,,,,1,180
200,200,200,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0749072015302103,,,,,,,0,
201,201,201,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237099000194,,,,,,,1,181
202,202,202,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967399007293,,,,,,,1,182
203,203,203,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167924499800122,,,,,,,0,
204,204,204,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967398010632,,,,,,,1,183
205,205,205,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001402,,,,,,,1,184
206,206,206,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026057699800749,,,,,,,1,185
207,207,207,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391098001062,,,,,,,1,186
208,208,208,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026057600831335,,,,,,,1,187
209,209,209,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169131799000174,,,,,,,1,188
210,210,210,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S001430579800055X,,,,,,,1,189
211,211,211,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016236199000708,,,,,,,1,190
212,212,212,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653599001460,,,,,,,1,191
213,213,213,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237099000340,,,,,,,1,192
214,214,214,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1464190999000398,,,,,,,1,193
215,215,215,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749198001730,,,,,,,1,194
216,216,216,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378775399000427,,,,,,,1,195
217,217,217,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386199000063,,,,,,,1,196
218,218,218,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0964830599000505,,,,,,,1,197
219,219,219,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026057600831256,,,,,,,1,198
220,220,220,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0958166999800664,,,,,,,1,199
221,221,221,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016236199000435,,,,,,,1,200
222,222,222,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598001866,,,,,,,1,201
223,223,223,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653598005876,,,,,,,1,202
224,224,224,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0920408399800024,,,,,,,0,
225,225,225,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944099000119,,,,,,,1,203
226,226,226,1999,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653599000624,,,,,,,1,204
